Date,A,AAPL,ABC,ABT,ACE,ACI,ADBE,ADI,ADM,ADP,ADSK,AEE,AEO,AEP,AES,AET,AFL,AGN,AIG,AIV,AKAM,ALL,ALTR,ALXN,AMAT,AMD,AMGN,AMT,AMZN,AN,ANF,ANN,AON,APA,APC,APD,APH,APOL,ARG,ARNA,ATI,ATVI,AVB,AVP,AVY,AXP,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BCR,BDX,BEAM,BEN,BHI,BIG,BIIB,BK,BKS,BLK,BLL,BMS,BMY,BRCM,BSX,BWA,BXP,C,CA,CAG,CAH,CAM,CAMP,CAT,CB,CCE,CCI,CCL,CELG,CERN
9/12/11,22.79366132,48.82758547,34.53693794,20.92300608,55.41061463,179.0141451,25.2,27.80520614,23.05363276,36.5476666,26.72,22.59128042,8.181428392,29.01314663,8.989311209,35.56921251,29.35366416,64.95515654,22.10311781,21.68712672,20.91,22.34901768,33.9490239,58.81,9.561252051,6.71,47.5568324,47.1888123,216.56,38.15,52.51388642,23.29,40.37091987,87.62319382,67.20354823,65.41407139,20.63529433,45.34,55.94973267,12.7,39.16343184,10.80969435,110.5624035,18.55364475,21.79305081,43.36381329,316.18,53.1967448,6.669184237,25.28563485,57.10225412,17.8287686,20.66011465,86.19544939,68.11113704,41.56091192,33.26373749,53.78858587,29.73165596,91.99,17.72818555,6.510057695,128.3005353,15.99773723,24.88511337,24.4290211,31.216483,6.22,31.4611029,84.69533625,26.16425081,16.27872698,20.14194723,34.70871787,49.3,2.87,69.65974927,46.56073914,22.19034836,36.26908322,26.47028659,30.16,32.15
9/13/11,23.72833106,49.4290307,34.9359992,20.95200252,55.12393077,181.4702759,25.18,28.18633142,23.12188925,36.76705851,27.69,22.79243566,8.272671088,29.02096267,8.972024072,37.50312651,29.43095585,65.45960499,22.64679077,21.95010059,21.26,22.18097995,34.57805725,59.87,9.702117643,6.96,48.30458134,47.73017535,219.53,39.01,54.09667833,23.88,39.85000478,86.5493121,68.19759872,66.45145287,20.76370018,45.13,57.46436859,13.9,40.16944862,11.07311597,110.1820662,18.67616881,22.30025913,43.76583768,319.48,53.58896315,6.621885058,25.60348429,58.28347641,18.07540338,19.32747104,86.67758078,68.16464147,42.87934376,33.45487459,53.84451854,29.43048059,94.52,18.1540879,6.311407285,128.2326963,16.07362333,25.19139169,24.52029802,32.3117982,6.26,31.57057421,84.09669325,26.25159438,16.6137811,20.31929771,35.43887873,50.6,3.01,70.61490262,46.3968753,23.00770445,36.90768503,27.10913758,30.195,33.175
9/14/11,24.9563643,50.03047593,35.52552151,21.0928424,54.93579449,185.0600054,25.755,29.13490988,23.38638319,37.36849497,28.46,22.85432957,8.318292436,29.27889205,9.15353901,37.25329073,30.0063495,65.5684076,22.95612193,21.76108812,22.37,22.02178631,35.13667642,60.09,9.900209881,7.21,48.61247796,48.86703775,222.57,39.62,54.79277529,24.55,39.90581711,87.40101139,68.93357841,67.57317431,21.32963703,46.1,58.57158185,13.9,41.193271,11.2800901,107.8173602,18.69367225,22.86664176,44.76176176,324.38,53.74243989,6.669184237,26.13955872,58.44097271,18.39310242,19.87377215,87.05364326,68.89586865,44.03107733,33.96065278,54.06824922,29.72224423,97.84,18.44689577,6.419246079,129.148523,16.21590975,25.80394833,24.58668123,32.83112867,6.46,32.25595981,84.78808375,26.58155897,17.05915792,19.80413679,36.14296241,51.03,3.01,70.97204692,46.5529361,23.44246833,37.73874217,27.69755297,30.115,34.17
9/15/11,25.27019501,50.50083694,34.99041665,21.24610932,55.39269689,192.144998,26.12,29.10103208,24.05188406,38.23471476,29.41,23.21021961,8.766902357,29.4195808,9.412846064,38.19711478,31.11419698,65.93438001,23.47167387,22.0733696,22.67,22.20751222,35.99572943,64.08,10.27438411,7.335,49.49218259,49.49862797,226.78,37.84,56.1103874,25.14,40.71509592,90.54859574,71.24665744,69.08285956,21.45804288,47.45,60.0109591,14.8,42.71565037,11.35535342,107.602387,18.91246523,23.40766396,45.09982773,325.77,54.84235656,6.934059639,26.59498479,58.43112919,18.81112748,21.2560795,88.00826341,69.10988637,43.81133869,35.30743423,55.56910925,31.30341492,99.4,18.8018144,6.373840271,134.9826782,16.23488128,26.16978076,24.86051197,33.35045915,6.57,33.09365332,86.64303387,27.74613986,17.37378191,19.95615149,35.96911459,52.53,3.14,71.92720027,46.69339082,23.59028805,38.1061569,28.00857253,30.165,33.705
9/16/11,24.80627135,51.46983203,35.65249555,21.61063606,56.31546056,188.0829356,25.52,29.30429889,24.41876275,38.40115,29.45,23.53516268,8.713677451,29.3257883,9.559786728,38.42844421,31.20007663,66.54763106,23.84662074,21.83504952,22.72,22.05716268,35.90184386,62.07,10.18634311,7.2,49.88804968,49.53471884,239.3,37.28,56.44186214,24.94,40.9476473,90.90964218,71.46649553,69.46238937,21.13940616,47.26,60.8229155,15.6,42.37734385,11.42120883,107.6354598,19.34129948,23.48374521,45.7942335,331.25,55.74616405,6.839461281,26.88437011,59.0020533,18.953256,21.04914726,88.36504063,68.88695125,43.62948602,35.08983199,55.1402921,31.59517856,100.89,18.75744957,6.521409147,136.4242573,16.27282432,26.58665959,25.33349233,33.68094219,6.53,33.04129748,86.42381249,28.1343335,17.36560986,20.20950932,37.48159065,52.43,3.15,71.34580258,47.12255802,23.75549832,38.37734397,28.17669122,30.52,33.9
9/19/11,23.85113439,52.90019216,35.74319129,21.53607377,55.90335251,180.997943,25.27,29.29582944,23.72766569,38.30280191,28.79,23.55063616,8.683263219,29.33360434,9.447420338,38.0305576,30.43574775,68.60498946,23.11547435,21.34197351,22.24,21.63264631,35.68590704,63.85,9.887003732,6.92,49.72970284,49.81442308,241.69,37.4,56.88935305,24.79,40.43603426,88.58598432,70.95035393,68.8045377,20.64005011,45.63,60.73064772,14.5,41.74284545,11.32712968,104.419129,18.91246523,23.1540598,44.47851729,331.95,54.6974063,6.612425222,26.42420002,58.92330515,18.29277641,20.7759967,87.05364326,67.37990986,43.57644566,34.01064248,53.8165522,31.83047181,99.48,18.11859604,6.578166406,132.4980743,15.98825147,26.12724211,25.49115246,33.71871168,6.31,32.96990314,83.91119824,26.89211387,17.3410937,19.75346523,37.57720695,51.16,3.01,70.266064,46.7089969,23.35551555,38.32485615,27.10913758,30.595,33.685
9/20/11,23.91253605,53.13408752,35.99713936,21.85917701,56.65589764,170.2287544,24.64,28.94011252,23.91537106,38.37088905,28.11,23.92199968,8.599624082,29.94325559,9.2659054,37.48462015,30.10940508,71.19646974,23.05923232,21.2433583,21.83,21.50882904,35.10381647,66.2,9.798962737,6.74,50.46865473,49.76028678,233.25,36.46,56.20982982,24.23,40.05465,87.502845,72.87154767,69.31057745,20.38799419,45.18,61.60719156,14.4,40.37554608,11.36476134,104.2785696,19.01748586,23.06952508,45.01759546,327.75,54.19434364,6.5272867,26.77051359,58.01770139,18.55195194,20.51940073,88.39396851,67.272901,43.23547191,33.90478193,53.94706177,31.64223721,100.26,17.93226376,6.464651887,131.9299226,15.89339385,25.95708749,26.13009085,33.8131354,6.23,32.84139334,83.98708256,26.13513629,17.29614742,19.41565479,38.24652107,50.62,2.94,69.48532996,47.34104313,23.15552417,38.1061569,28.47930484,32.78,35.14
9/21/11,22.00226213,52.96573426,34.79995559,21.43251504,53.96823647,152.2801066,24.89,28.15245362,23.19014575,37.16045091,28.56,23.54289942,8.447552922,29.27107601,8.954736935,35.92083323,28.50345564,69.27758739,21.51257649,19.87918133,21.36,20.42100586,34.23068063,65.71,9.552447951,6.48,49.29864757,48.81290145,231.87,35.25,54.38671873,23.01,38.25935333,84.56818547,69.50706908,65.89480915,20.21678641,43.46,60.24162853,15.2,37.89117206,11.20482678,98.18490436,18.38736208,21.91139942,44.06735598,322.79,52.02861625,6.035375238,25.88338156,56.58054761,17.55705231,19.96482233,85.4336818,65.72127258,42.02312078,32.54329763,50.64703414,30.79518148,96.96,16.96511049,6.266001478,124.8407456,15.54242067,25.71036329,25.68200418,33.28436255,5.93,30.14268754,80.14227686,24.76675374,16.9774374,19.44943583,37.07304826,47.58,2.92,65.91388699,45.21081324,22.32077752,37.88745766,27.53784022,31.9,34.625
9/22/11,21.34731107,51.63947043,34.46438135,20.99756837,53.32319778,143.5891824,24.31,27.16999735,21.6799707,35.85166467,27.66,23.00906437,8.523588502,28.98188247,8.496627806,35.06954095,27.49866374,68.38738424,20.25650449,19.09847764,20.19,20.05839814,32.77545421,63.37,9.121047076,6.12,48.41894294,47.1888123,223.23,33.05,51.279143,22.04,37.60820946,77.47686308,65.70291431,64.30921794,19.98850935,40.42,58.88529228,14.5,32.94923382,10.86614184,95.3158381,17.485935,21.18440083,42.60544909,316.13,50.06752452,5.732660493,25.10061801,56.9349143,17.22263227,20.07242709,83.51479888,65.45375044,41.75791898,28.46178528,47.58938143,30.38106535,94.54,16.53920814,6.458976161,122.746216,14.82624565,24.85108245,25.40817344,32.23625922,5.62,28.61960843,78.03437899,23.25279857,16.23786672,19.97304201,36.28204067,43.9,2.72,61.37898499,45.50148224,21.60776476,36.69773375,26.28535604,31.77,34.295
9/23/11,21.61338494,51.95818499,34.24671158,21.1094118,53.48445745,144.1559818,24.88,27.82214504,21.49226533,35.52635942,28.34,23.38816463,8.577340862,29.27107601,8.53120208,35.76352923,27.0177377,69.93040304,20.80017745,19.32857978,20.8,20.13799495,33.40448757,66.15,9.323541364,6.17,48.47172522,47.17978959,223.61,32.94,51.49460158,23.49,37.20822108,76.58813338,63.6383479,64.70561574,19.8458362,41.35,60.0109591,15.1,33.45861986,11.02607639,97.02735602,17.45092812,21.86067859,42.44098456,321.7,50.74111689,5.969156388,25.36628321,56.32461611,17.4400053,20.01448607,82.74338866,65.7569422,42.06858395,29.04107774,46.24699731,31.40694395,93.9,16.43273255,6.986818677,125.1884206,14.67921635,24.96168295,25.63221678,32.60451174,5.76,28.5053775,77.9247683,24.24269233,16.29915711,19.94770623,36.26465589,43.74,2.7,61.34576226,45.47791448,21.56428837,36.08537586,26.32738571,31.335,34.58
9/26/11,22.09777582,51.81296424,35.28971259,21.02242246,54.86412353,154.8307039,25.13,27.63581713,21.78235545,36.12401325,28.3,23.50421572,9.245405906,29.52118934,8.704073449,36.50378339,27.97958977,70.58321868,21.99063375,19.51759225,21.14,20.81014586,32.7566771,66.18,9.138655275,6.4,48.76202775,48.2715384,229.85,34.67,54.32871065,24.71,37.89657317,79.20803447,66.72563934,66.50205685,20.36421534,42.18,61.01667782,15,34.64718728,11.36476134,98.00300391,17.72223142,22.16500358,43.45518247,327.12,52.87273834,6.243491626,25.77426907,58.11613658,18.44326543,20.87532418,84.36335012,66.06905137,43.30366666,29.87619986,47.43090553,32.75282138,95.73,16.68117559,7.293307879,127.494947,14.91636039,25.36154631,25.67370628,32.36845243,5.93,28.15316545,78.41380061,25.93133463,16.53206058,20.39530505,37.68151564,45.79,2.61,63.82916098,46.6484464,22.19904363,36.38280683,26.97464263,31.55,35.65
9/27/11,22.89599743,51.31047475,35.51645194,21.20882818,54.44305661,156.4366355,25.56,28.45735384,21.98712495,36.33583993,29.47,23.48874224,9.468094255,29.62279788,8.807796271,36.20768172,29.60271515,71.31516349,21.91564437,19.27927218,22.14,21.04893631,33.62042439,66.99,9.499623354,6.49,49.7209058,49.24599188,224.21,34.05,55.38114296,24.26,38.33376977,79.4857625,68.15936601,68.18885601,20.80650212,42.34,61.63487189,14.9,37.19411748,11.45884049,99.42513473,17.8972658,22.30025913,43.0166104,326,53.52927775,6.129973596,26.50484838,58.50003383,18.39310242,20.43662783,86.10866574,67.90603673,43.70525797,29.91736786,48.0368428,33.44928942,96.67,17.09820498,7.497634014,129.3096407,15.25310493,26.09321118,25.92264332,33.08607273,6.09,29.54297514,78.54870607,26.19336534,16.80173829,20.59799132,38.29867542,46.57,2.65,64.51022685,47.07266602,22.45120668,36.96017285,27.10913758,31.985,36.44
9/28/11,21.58609531,51.02131839,35.00855579,21.08870005,54.21012597,143.5891824,25.11,27.56806153,21.42400883,36.06349135,28.7,23.27211353,9.260763724,29.46647705,8.600350628,34.79194564,29.06167336,69.84138272,21.28760837,18.61361956,21.24,20.80130177,32.09008952,65.9,9.336747514,6.15,48.97315686,48.6865834,229.71,33.73,55.29827428,23.43,37.25473136,76.44001176,64.68974746,66.62856679,20.21203063,41.95,60.27853564,14.15,35.07614395,11.31772176,97.52551522,17.16212139,21.71696956,42.4592584,321.94,52.79599997,5.827258851,26.40522393,57.88973565,17.78278584,20.25452746,85.16368822,65.31998937,42.75053146,28.78230751,45.4546178,32.68693927,95.04,16.70779449,6.981142951,125.9685692,14.83573142,25.33602312,25.59072727,32.13239312,6.09,28.53869485,76.98886165,25.15494737,16.40947981,20.31929771,37.65978467,44.11,2.71,62.35905538,46.57774313,21.63385059,36.33031901,26.2517323,31.2,35.18
9/29/11,22.18646711,50.19368863,34.21043328,21.47808088,55.61584068,145.195114,24.99,27.44948922,21.98712495,36.40392707,29.29,23.41911159,9.276121541,30.06831226,8.86830125,34.44032491,30.8136182,70.1381171,21.45633446,18.7944141,20.99,21.72108722,31.04795964,64.23,9.349953663,5.31,49.06992437,48.35274286,222.44,33.03,53.18512278,23.5,39.33839174,76.7269974,64.18316404,67.36232442,20.54493467,40.96,60.68451384,14.2,34.67399707,11.27068219,98.6419016,17.35465921,22.38479385,42.68768135,317.58,53.17969183,6.006995731,26.66614512,58.46065975,18.45998643,20.18003186,85.713318,66.29198648,43.1066596,29.63136052,45.29614189,32.51752812,94.46,17.18693464,6.878979883,128.6058109,14.99224648,25.76140967,25.8230685,32.3117982,6.1,29.29071516,78.57425061,26.10602177,16.36861955,20.57265553,37.59863447,43.54,2.85,62.6165315,47.82634907,21.92079475,36.05038398,26.95783077,31.465,35.245
9/30/11,21.32002144,49.0049347,33.80230245,21.18397408,54.60660961,137.7322552,24.17,26.46703296,21.16804695,35.67009895,27.79,23.03227459,8.999680833,29.71659038,8.436122827,33.62604533,30.01493746,67.50707224,20.57520933,18.17806908,19.88,20.95165131,29.60212178,64.06,9.116645026,5.08,48.34856657,48.54221992,216.23,32.78,51.0139632,22.84,39.05002803,74.28299072,60.26431113,64.881583,19.38928209,39.61,58.88529228,14.4,33.05647298,11.19541887,95.01781147,17.15336967,21.20130777,41.02476225,319.19,51.59376547,5.789419508,26.63293697,56.41320779,17.83294885,19.41852122,84.41156326,65.38241121,40.97746794,28.19563546,43.02154658,32.78105657,93.15,16.49484331,6.71438383,125.5106559,14.71241651,24.93615976,26.03881394,31.43365757,5.91,28.80999332,75.53912094,24.85894972,15.86195234,20.45442188,36.58528837,41.54,3.21,61.3291509,47.4075129,21.63385059,35.5779936,25.46998042,30.955,34.26
10/3/11,20.05787617,48.14132104,32.41465762,20.77388151,53.26397185,124.884802,23.26,26.31458285,20.61346289,35.15566274,25.45,22.44428236,8.69252449,29.03659476,8.159528636,31.76615675,28.8297983,64.2825586,19.17853225,17.01934044,18.65,20.08493041,28.98247699,60.87,8.672038002,4.53,47.41607966,47.69408448,211.98,31.54,49.4311713,21.68,37.78494851,70.82064793,57.85565032,62.75766055,18.92797222,38.38,57.63967735,13,30.1610155,11.24245844,92.29349543,16.60201136,20.26297238,39.72731988,311.88,49.66677969,5.231289196,25.46590767,54.39528638,17.20591127,18.43509397,81.63448647,63.17089484,41.06839428,26.64493447,41.45543178,31.36929703,88.96,15.72289529,6.203568492,120.2192128,14.33298604,24.0173248,26.13009085,30.3289,5.53,26.72051916,71.82575001,22.4278871,15.51872617,20.28551666,34.83813993,40.12,3.1,58.59658174,45.92973245,20.52955034,35.25431871,24.88997097,30.35,32.78
10/4/11,21.15628368,47.87144177,32.57790995,20.91886373,53.69649945,136.8820561,24.04,27.36479472,20.9974057,35.80627324,26.08,22.15802299,9.145580095,28.65360872,8.159528636,32.9135507,31.02831733,64.76722476,19.26289529,18.21094081,20.56,20.89858677,30.28748648,62.68,9.041810181,4.72,47.81194674,48.73169699,212.5,33.23,49.92838341,22.66,39.20816297,72.96841137,58.84014264,65.00052266,19.51768793,38.91,59.02369394,13.2,29.29416557,11.39298508,97.46719652,16.85581122,21.42955152,39.68163529,320,50.42563692,5.448865419,25.61771635,54.58231324,17.57377331,18.9851465,82.62767712,64.50850555,43.22789471,28.18679116,42.16391228,32.03752988,91.66,16.69892152,6.317083011,124.8237859,14.94007479,24.90212883,26.62796492,31.45254231,5.63,28.61960843,73.36874889,23.67010673,16.06625364,20.75845127,35.03032626,42.28,3.07,60.24941233,47.05979985,21.05996227,34.8519121,25.77259405,30.655,32.495
10/5/11,21.91357084,48.61039692,32.99511036,21.17154703,55.00309324,148.4069773,24.675,28.33031208,21.4752012,36.42662279,27.21,22.30502104,9.222369181,28.9506183,8.436122827,32.62670221,32.1361648,65.12330602,20.0221627,17.95618487,22.35,21.3496354,30.68180589,64.71,9.319139315,4.83,49.20188006,49.67908232,219.498,34.09,52.44759147,22.61,40.24999316,76.7455126,62.58694834,67.22639338,19.87437083,42.22,60.24162853,13.6,31.63555403,11.43061674,96.26749772,17.2146317,22.31716608,39.82782598,317.42,51.12480876,5.458325255,25.83119732,54.8185577,17.55705231,19.30184341,82.5505361,65.02571502,43.93306484,28.84716572,45.50122836,31.64223721,98.71,16.21978137,6.583842132,127.6136653,15.03018953,25.20840715,27.1590306,32.87834054,5.69,29.07653216,72.45312319,23.98066163,16.58109289,20.63177236,35.33607724,43.69,3.06,61.67798951,47.66039511,20.57302673,35.63048142,25.84824746,32.04,33.955
10/6/11,22.88235261,48.49730465,32.74116228,21.20054348,55.4806758,148.8793101,25.33,28.7368457,22.10657382,36.91079804,27.99,22.6454376,9.337552809,29.40394871,8.781865565,32.84877846,32.83178996,66.01350917,20.64082503,18.43282502,22.88,21.71224313,30.93529695,65.64,9.464406956,4.85,49.99361423,50.15728635,221.51,34.92,53.71548237,22.97,40.91043908,79.82829374,63.54276612,68.16941495,20.24532104,43.06,61.11817237,13.6,34.11992805,11.82574917,99.02513872,17.87101065,22.46932857,40.76365603,322.37,52.42083459,5.94077688,26.201231,56.59039113,18.29277641,20.21859763,82.03947683,65.28431975,44.45469753,29.31886184,46.19106464,32.26341141,99.41,16.27301917,6.71438383,128.6142908,15.42384865,25.54020866,27.2005201,33.37878627,5.64,30.53773619,74.35219873,25.25199578,16.93249112,21.08781645,34.92549735,46.42,3.15,64.02849733,48.03181587,21.12082922,36.08537586,26.75608835,31.675,33.5
10/7/11,21.40189032,47.52445414,32.45093592,21.3455257,54.37232382,144.9117143,25.28,29.00786812,21.71409895,36.96375471,28.29,22.62996412,9.253084815,29.49774121,8.660855607,32.82101893,31.45771557,65.32112895,19.6565895,17.75073653,23.02,20.97818359,31.3202278,65.18,9.429190558,4.73,49.50097964,49.56178699,224.74,34.6,53.48345005,23.07,40.27789932,78.5414872,62.24285394,67.99100546,20.15971714,42.72,60.96131715,13.2,33.27095132,11.7787096,96.61740987,17.34590749,22.31716608,39.84617559,324.02,52.70220862,5.58130312,26.40047991,56.23602444,17.4985288,20.64363823,80.93057464,64.97221059,44.48367713,27.98632031,45.97665606,31.65164894,100.01,15.82049791,6.549787776,125.3156187,15.39064848,25.19989942,27.1418441,33.30324729,5.62,30.6472075,72.4616012,23.90302291,16.93249112,21.13848801,35.17009814,45.46,3.1,62.72450536,47.23365637,20.96431422,35.21057887,26.5711578,31.475,33
10/10/11,22.72543725,49.9675041,33.62998054,21.79704177,56.48089588,154.9251704,25.76,29.61766856,22.19189445,37.80349617,29.27,23.22569309,9.452736438,30.15428871,8.946093366,34.08870418,33.10660484,66.42893731,20.80017745,18.58074782,23.46,21.89796904,32.30602634,67.88,9.693313543,4.84,50.46865473,50.45503602,231.32,36.31,56.33413285,24.28,41.31042746,82.00382999,64.59416568,70.51422533,20.92539642,42.69,62.6036835,13.9,34.84379242,12.20206577,100.8913369,18.25608629,22.87509523,41.69948609,331.7,54.59508847,5.94077688,27.06464293,57.95864028,18.40982342,20.91033036,83.34123158,66.39007794,45.11156834,29.41320107,48.56820318,32.35752871,100.68,16.72554042,6.799519719,131.6500866,15.81276488,25.88051791,27.51904699,34.16250318,5.7,32.66528732,76.75147721,25.7081233,17.48819063,21.38340058,36.08735107,47.49,3.2,65.72285632,48.92480619,21.59906948,36.82020533,27.6807411,32.765,34.21
10/11/11,23.14842648,51.4428441,33.56649352,21.83018057,56.52595084,155.9643027,25.84,29.35511559,22.49051663,38.03801856,30.01,23.01680111,9.590956792,29.93543955,8.825083408,33.98691924,33.46729937,66.71578055,20.96890354,18.19450495,23.35,21.65917859,32.12764375,68.83,9.666901245,4.86,50.22233744,49.86855939,235.48,36.5,57.03022982,24.08,41.22670896,80.52261382,63.64790608,69.43527273,20.37372688,43.53,61.5518309,14.4,34.97784138,12.16443411,98.72521402,18.65866538,22.57922371,41.98390502,327.61,54.54392955,6.025915403,26.6187049,58.52956439,18.72752247,21.49371941,82.66624764,65.47158525,45.45932347,28.55235565,49.62160183,32.98811464,98.92,16.76990525,7.032224484,129.7929936,15.89813673,25.88051791,27.62801672,34.48354384,5.63,33.0888937,75.33564856,27.0182768,17.34926575,21.4002911,36.02620087,47.76,3.36,66.99362556,48.79046251,21.64254587,36.50527841,27.6555233,33.165,34.66
10/12/11,23.04609038,51.68702058,34.11973754,21.87574641,56.58001679,159.0816994,25.88,29.54991296,23.10482513,38.74915097,31.02,23.03227459,9.506488797,29.86509517,9.049816188,34.81382897,34.88431359,66.339917,22.2718439,18.70401683,23.37,22.23404449,32.09008952,65.97,9.948632428,4.93,49.82647035,50.01292287,236.81,37.5,58.6461692,25.33,41.738322,81.40208592,64.33609488,70.36130292,20.5734693,44.11,62.52064251,14.9,35.30849547,11.99509164,100.0665439,19.14876165,22.91736259,43.14910518,327.66,54.84235656,6.224571954,25.80747722,58.74612181,19.19571053,21.5187218,83.61122515,66.16714282,45.4786432,28.72334549,49.85465463,32.73399792,98.76,17.15144277,6.850601253,132.2860774,15.94082266,26.10171891,27.51066471,34.17194555,5.65,32.76047977,76.23431824,28.33813515,17.33292165,21.61986788,36.26206591,47.48,3.5,67.85741642,48.9485139,22.14687197,37.08264442,28.09263187,32.725,33.92
10/13/11,22.15235508,52.48894755,34.40996391,21.80050019,56.2375991,158.4204334,25.8,30.227469,23.13042132,38.4994981,30.99,23.15606243,9.660066969,29.94325559,8.98066764,34.38643742,34.59232278,67.33892275,21.58756587,18.66292716,24.49,21.79183995,33.15099651,67.38,10.19514721,4.97,50.12556993,49.76028678,236.15,37.45,57.19596719,25.38,41.59879117,80.64296263,64.07802408,70.42926844,20.55920198,43.09,62.28997308,14.6,35.78213512,12.1550262,99.25008224,19.24503056,22.7313862,42.50686887,326.56,54.16876418,5.884017866,26.28187937,58.85440051,18.9683929,21.29370031,83.86193348,65.87286846,45.56558198,28.86190623,49.76143351,32.49870466,101.32,16.71666745,6.498706243,130.2933064,15.86967945,26.06768799,27.46037099,34.95566245,5.62,33.11269181,76.21736221,26.82417999,17.53722294,21.53541528,36.27080165,47.99,3.54,67.6414687,49.04334473,22.23382474,36.96892082,28.31118616,33.18,34.415
10/14/11,22.74590447,54.23288169,34.62763368,22.04296022,56.90441249,165.3164929,26.81,30.33757186,23.67647331,39.12741289,32.42,23.7517914,9.690782603,30.21681705,9.084390462,35.17618268,35.4682952,67.49718109,21.9062707,19.18887491,24.46,22.07485086,33.73308708,66.8,10.21275541,4.92,50.57421929,50.37383157,246.71,37.74,58.77875909,26.27,41.97087338,84.57744307,67.45206085,71.41476845,20.996733,43.94,63.71089677,14.5,36.27364797,12.1550262,101.4995175,19.51633386,23.28086188,42.29584837,328.12,54.47571767,5.855638358,26.52856849,60.21280615,18.97681207,21.38537573,83.47622837,66.24739946,45.57524184,29.81119466,52.82840834,32.53635158,103.08,16.83201601,6.754113912,132.2097585,16.10682349,26.34844312,27.19213782,35.81491834,5.69,33.72668308,78.28599807,27.56174789,17.76604039,21.64520367,36.76873896,49.68,3.61,69.84247426,49.68345284,22.62511224,37.89620563,28.60539386,33.15,34.985
10/17/11,22.56169949,53.97456867,34.36461604,21.7545164,55.57078572,153.5081719,26.24,29.44827955,23.05363276,38.58271573,31.25,23.56610964,9.575598975,29.94325559,8.859657682,34.83241121,34.05128099,67.18066442,20.8470458,18.70401683,24.2,21.3584795,32.59707162,66.21,10.02786932,4.67,49.65052942,49.68810504,242.33,36.8,56.97222174,26.08,41.33833362,81.40208592,71.15107567,70.2083805,20.34994802,42.18,62.38224085,13.8,34.45951874,12.14561828,97.65881508,19.3062926,22.0382015,41.39671754,327,52.67662917,5.704280986,25.95928591,59.30720239,18.235925,20.72697952,81.27770924,64.90978876,45.4496636,28.95624545,49.81736618,33.0069381,101.43,16.29963806,6.458976161,127.8171823,15.86967945,25.74439421,27.19213782,35.248376,5.55,32.9175473,76.77691125,27.10562037,17.62711551,21.42562688,36.09608681,47.64,3.57,67.70791416,48.51387259,22.12078614,37.48505104,27.93291913,32.425,32.915
10/18/11,22.84141817,54.26372503,34.79088602,21.92173021,57.69737975,159.837432,26.76,30.21899955,23.81298631,39.12741289,31.89,23.80594858,9.767571689,30.13865663,9.248618263,34.47005751,35.97498513,67.05207952,21.9718864,19.44363085,23.83,22.49936722,32.93505969,66.72,10.26558001,4.83,50.38948132,50.22946809,243.88,37.46,58.31469445,26.68,42.77085013,83.69797098,75.42358115,72.48522537,20.97295414,43.33,63.60017544,14.2,35.67489596,12.23969743,100.5830809,19.75263028,22.84973481,42.82798703,326.03,54.11760526,6.281330969,26.43368806,60.0356228,19.27990224,21.15202011,82.65660501,65.53400708,46.71510588,30.12074524,51.9428077,34.00458151,102.64,17.54185327,6.390867449,132.5404737,16.2538528,26.33142765,27.29272525,36.0320929,5.66,33.84567363,78.54033854,28.99806433,17.8150727,21.72965628,36.69011728,49.72,3.72,70.36573218,50.02326332,22.25991058,37.83496984,28.79873034,32.935,32.85
10/19/11,22.50712023,51.22822583,34.63670326,22.26033817,59.41847917,151.2409743,26.02,29.4906268,23.39491525,38.6961943,30.96,23.69763422,9.675424786,30.06831226,9.326410379,34.25636173,35.24500811,65.90470657,21.13762963,19.35323358,22.96,22.53474358,31.37655915,66.06,10.10710622,4.73,50.4246695,49.6159233,231.53,37.09,56.91421366,26.3,43.33827551,83.60539497,74.26704163,70.71812189,19.92668432,46.74,62.40992118,14,34.34334298,12.12680245,100.6663933,19.67386481,21.50563276,42.32337279,324.99,53.81065178,6.05429491,26.09686253,59.23829776,18.77475196,20.86865972,83.67872355,65.86395106,47.05320115,29.5665023,50.61906781,34.40928591,102.08,17.33777505,6.146811232,126.2823247,16.16848094,26.12724211,27.11669724,35.33335735,5.64,33.10793219,76.36148848,28.52252713,17.52905089,21.45940793,36.91724658,48.68,3.58,69.40227315,51.07430503,22.19904363,37.3800754,28.35321583,32.655,32.7
10/20/11,23.01197834,50.80284469,35.14459941,22.59476578,61.24771048,154.6417707,26.08,28.90623471,23.69353744,38.70375954,31.27,23.87557924,9.736856054,30.4512983,9.352341084,34.6930444,35.52841096,67.06197066,21.47508181,19.66551506,23.48,23.38377631,31.01040541,66.76,9.975044727,4.54,50.38068427,49.6700596,233.61,37.95,57.75118739,25.61,44.00802349,84.6532443,73.5501783,70.58219085,20.0646017,46.18,62.72363161,13.9,34.6025043,12.48430322,100.3831311,19.78763716,21.59862096,42.37842161,326.95,53.28200966,6.120513761,25.55130005,58.77565236,18.9683929,21.44371464,82.6180345,65.51617228,46.68612629,29.48985168,50.19957277,34.93634281,101.67,17.93226376,6.084378246,129.0298047,16.3771677,26.13574984,27.19213782,34.34190825,5.39,33.04129748,77.02277371,29.19216114,17.43098627,21.47629845,37.05701845,48.89,3.53,70.36573218,51.64329001,22.21643419,37.34508352,28.49611671,32.975,32.85
